Gene_ID	pol.CT_1	pol.CT_2	pol.CT_3	pol.CT_4	pol.LTMH_1	pol.LTMH_2	pol.LTMH_3	pol.LTMH_4
Solyc03g097330.1	2.27702459240898	2.29322048352808	2.80600179676547	1.63329794861617	4.95730219076722	4.44746951446019	3.96510215385853	4.69869527634153
Solyc03g097720.3	7.52891056828299	7.21219247726425	7.22532558887263	7.1694291260796	8.47216362823163	8.42400547249532	8.38911979933494	8.12231355527696
Solyc03g098010.3	8.33613723846874	8.1290591770117	7.69470093065722	8.56356738381667	6.25109462685784	6.12309763619073	5.45543685574015	5.6420782340459
Solyc03g098490.1	3.94723596988129	2.96857153055033	3.82635149253139	4.06751832363573	4.65652414772893	5.10052971584448	4.9181585511843	4.75314047444029
Solyc03g098700.1	3.75510261809764	3.13799210577943	2.20039844934022	3.38680549275882	4.91798640988915	5.01022089957771	4.48794722621991	3.32029536056294
Solyc03g098710.1	10.5537876245936	9.87545514663667	9.9068154949005	12.2983067063783	12.3517063238602	12.9391527873305	12.6940699209573	13.1055665053934
Solyc03g098760.2	9.72507381000863	7.49560368225384	7.52668853018376	11.5080748326741	13.8905725137469	13.8857892985994	14.2872793541548	13.9363870904019
Solyc03g098770.1	1.95794428587701	1.56107933641882	2.20039844934022	2.05426508421152	5.26991256729536	5.41402327851405	5.13371828960376	5.77957845713948
Solyc03g098780.2	15.0776755528956	14.7145242964005	15.1346995111954	16.0601267548574	16.6343792121711	16.5846593800995	16.6869131083311	16.4964740272332
Solyc03g098790.3	14.2778550173911	12.8175347556695	14.7641528491169	16.4520142238274	17.5504151148152	17.4251500781113	17.8274515655304	17.4836298701364
Solyc03g110930.3	2.53815734489601	3.13799210577943	1.13664259087102	2.64513294951303	3.92583005198717	3.86115359894947	4.13476547714026	3.80567032462396
Solyc03g111190.2	1.5476406441332	2.96857153055033	1.13664259087102	2.05426508421152	4.00300892276116	5.10052971584448	5.21166566541032	4.0857553624405
Solyc03g111500.3	5.11516919789188	5.25036127366376	5.00745906973055	4.71295675149297	6.31302414834707	5.75720383905626	5.87026479583284	6.24613713678447
Solyc03g112030.2	6.82677876437166	6.54936723094754	6.56220620677483	5.95336278816831	5.23834064602646	5.05608182839405	5.28561662247717	5.69866036598165
Solyc03g112100.3	3.94723596988129	3.55202022321814	4.15231530720784	3.06311409111714	5.50032485802387	5.91485801610095	5.48712749413789	6.04260736186256
Solyc03g112300.3	2.7591899061098	3.13799210577943	3.03423776552297	2.37973929773587	4.27606196603202	4.5789492946721	3.66608520579857	3.6987650945271
Solyc03g112595.1	0	0.982124795340574	0	2.05426508421152	3.46234945406251	4.37694490221022	3.55084940440049	4.85622933056424
Solyc03g112690.1	1.95794428587701	3.96630022239344	1.7644205001253	2.05426508421152	3.84428787587799	4.05430635623781	4.48794722621991	4.99824246691448
Solyc03g112710.1	0	2.77657474155062	1.13664259087102	2.86920818755249	4.87756912226263	5.2262039697109	5.71833155883207	6.670628876582
Solyc03g112980.1	3.40829517847894	2.96857153055033	3.40456260442132	4.06751832363573	4.14598578080134	4.5147066850918	3.96510215385853	5.04263486720636
Solyc03g112995.1	5.07457277036616	5.25036127366376	3.40456260442132	4.31614001479862	2.94139055098693	3.22146516172351	2.9674551238935	3.16831243560132
Solyc03g113210.3	5.30260173440294	5.21291113171887	5.16035303593845	3.52494968500136	1.80964800363554	2.36839631090531	2.9674551238935	3.45778238261672
Solyc03g113230.2	5.77754663654271	4.72026135064092	3.40456260442132	4.52814876680307	6.08353533505839	6.4834602987527	7.00742533887835	7.09623107066409
Solyc03g113420.3	4.80361002418695	5.35720980318606	4.70997642714351	5.62500475333449	6.38687519467328	6.4147153666038	6.07181664729509	6.20766363455096
Solyc03g113490.3	5.19308778538994	5.09434874436838	5.46443143277	5.87801091462367	6.92204603807271	7.11271109660909	7.21092112046912	6.64206008034248
Solyc03g113570.1	4.19459767999935	3.77397983605569	3.69898245370211	4.6539459191088	4.83598682276347	4.96285412714604	5.54849387318873	5.08570197115136
Solyc03g113580.1	0.972099512732253	0.982124795340574	2.80600179676547	3.76694287312973	4.39537405565891	4.75611201608425	5.66391064177224	4.52182662116892
Solyc03g113950.3	5.11516919789188	4.60933786507621	4.24643188005551	5.23988432373787	5.83181831609266	6.30503624896519	6.11302390861764	5.97549447579419
Solyc03g114000.3	3.27131209595394	4.1359726353905	3.69898245370211	3.52494968500136	4.65652414772893	4.81064070422467	4.60811033410006	4.9524406072732
Solyc03g114200.3	5.69960009428813	5.45668768976941	6.85890108293557	8.33846792639728	4.60793960456638	3.86115359894947	3.87214973358392	5.24616102309396
Solyc03g114450.3	10.7372844796995	10.7437654084307	10.7062989275492	10.3779154323287	9.6015678829231	9.65583444180408	9.51161763451474	9.79097807761489
Solyc03g115090.1	5.26701283060644	5.09434874436838	4.15231530720784	4.06751832363573	5.13925482163013	5.58018371213071	6.00771116179416	6.18803516385785
Solyc03g115380.2	5.69960009428813	5.45668768976941	5.90052122473736	5.74295841716821	6.93194807724761	7.28629568974489	6.77043718553716	6.10673650338587
Solyc03g115920.3	4.64629706088705	4.77268063095798	5.38389005736815	4.6539459191088	6.06565725359431	7.29588424299928	7.75733119558129	7.32012517775744
Solyc03g116280.3	6.30190143728679	6.03065810656358	6.01190794252249	5.19918659108289	4.95730219076722	5.05608182839405	4.8708933820946	4.24620879452655
Solyc03g116420.1	0	2.77657474155062	1.7644205001253	0	4.00300892276116	4.22462609591913	4.42389138680782	4.24620879452655
Solyc03g116440.2	4.26844734307243	1.56107933641882	1.13664259087102	3.76694287312973	5.87351921443689	5.98766247718723	4.42389138680782	6.18803516385785
Solyc03g116620.3	2.53815734489601	1.56107933641882	0	1.03640255619063	3.46234945406251	3.51212201100175	3.96510215385853	1.99863951641516
Solyc03g116700.3	2.95081424712993	3.42676469713587	1.13664259087102	2.05426508421152	4.07626782484745	5.10052971584448	4.28655919387769	4.90513684446225
Solyc03g116720.2	3.53339221607955	3.55202022321814	4.57137726844865	4.46088239446447	5.23834064602646	5.34180249058848	5.54849387318873	4.99824246691448
Solyc03g116770.3	2.27702459240898	4.48917020039135	2.80600179676547	1.63329794861617	5.4181716577374	5.75720383905626	5.96333490448791	4.9524406072732
Solyc03g116843.1	3.64850223239228	3.13799210577943	2.80600179676547	3.06311409111714	4.65652414772893	4.5789492946721	4.35685877959154	3.80567032462396
Solyc03g116850.3	0	0	0	0	2.58763740846422	4.91387925528147	3.87214973358392	0.999093153509142
Solyc03g117260.2	3.1199448424823	4.72026135064092	5.00745906973055	4.31614001479862	6.01065400038052	6.07935019941882	5.66391064177224	5.20768816641992
Solyc03g117330.3	7.70546482481714	7.58626204872528	7.05371554278598	7.21096292593229	8.38834309610029	8.37960598218267	8.0018078196137	8.78282469875128
Solyc03g117800.3	4.64629706088705	4.77268063095798	4.49674199152222	4.71295675149297	6.25109462685784	5.44882166078004	5.96333490448791	6.37324704016169
Solyc03g117860.3	7.12395414969651	7.57154243927019	7.49827584470326	7.15885611819032	9.12861702524247	9.88275133213623	10.0739151326187	9.6916748866512
Solyc03g117910.3	0.972099512732253	3.55202022321814	1.7644205001253	1.63329794861617	3.84428787587799	4.37694490221022	4.13476547714026	3.32029536056294
